id,77ae5656e1b3992e8fbea4290e0b5b63,510e38e2ac64f3d36b3629eb9fcbb5f1,6d213e72169e53e08a512889e76f5a2b,076d60d6c268c2ef2320425f343234f7,1455f186d12ad849ef19e9496582e375,3103aaf2a3628d77f7a21308adf849a6,9acc4eb917299988d4d91c17db2d57aa,3a3a4c004552cd5c39a1d15896d158ea,57723724d44f911a548f4eccbcb22e70
id,รหัสเกษตร,รหัสแปลง,หมู่บ้าน,ลำดับแปลง,รายการแปลง,"ชนิดกาแฟ GI,Non-GI",รายละเอียดแปลง,มาตราฐานฟาร์ม,เจ้าหน้าที่ส่งเสริม
3f23bd2b34e4f2b16642aaa8bc8e1851,1190019,1190019-P00772-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190019-P00772-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 46 , จำนวนต้นกาแฟ: 400",ไม่ใช่,ไม่ระบุ
4ede257dcce3a6920df102efe68bf0be,1190019,1190019-P00773-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190019-P00773-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 1 , ตารางวา: 78 , จำนวนต้นกาแฟ: 500",ไม่ใช่,ไม่ระบุ
4c8f8372a4f2fac4bb99aa3f9e3edf87,1190019,1190019-P00774-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190019-P00774-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 3 , ตารางวา: 8 , จำนวนต้นกาแฟ: 1837",ไม่ใช่,ไม่ระบุ
91ecadb9553a1a6a4af9deb98f101779,1190033,1190033-P00775-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190033-P00775-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 4 , งาน: 1 , ตารางวา: 21 , จำนวนต้นกาแฟ: 791",ไม่ใช่,ไม่ระบุ
3110819f5afda0cf0511fd51855bf5eb,1190033,1190033-P00776-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190033-P00776-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 34 , จำนวนต้นกาแฟ: 2607",ไม่ใช่,ไม่ระบุ
0b0e7dbca02caf6ca3b4393b97e8cf9d,1190038,1190038-P00777-นวุติไซต์4,นวุติไซต์4,1,"1190038-P00777-นวุติไซต์4-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นวุติ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 4 , งาน: 0 , ตารางวา: 0 , จำนวนต้นกาแฟ: 976",ไม่ใช่,ไม่ระบุ
6ba39052267f350d280d4bd6c9fbe664,1190038,1190038-P00778-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190038-P00778-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 1 , ตารางวา: 65 , จำนวนต้นกาแฟ: 911",ไม่ใช่,ไม่ระบุ
06bad12398acd6523c597b0f36377e2c,1190038,1190038-P00779-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190038-P00779-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 87 , จำนวนต้นกาแฟ: 1244",ไม่ใช่,ไม่ระบุ
17eb86e57aec321c62fb893916ae2a8a,1190046,1190046-P00780-นวุติไซต์4,นวุติไซต์4,1,"1190046-P00780-นวุติไซต์4-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นวุติ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 12 , งาน: 0 , ตารางวา: 20 , จำนวนต้นกาแฟ: 6193",ไม่ใช่,ไม่ระบุ
2d87f7a54be7fa1122d40fa20117361d,1190046,1190046-P00781-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190046-P00781-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 3 , งาน: 2 , ตารางวา: 46 , จำนวนต้นกาแฟ: 2641",ไม่ใช่,ไม่ระบุ
4145f436aa748f9ae017b03146785f3c,1190059,1190059-P00782-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190059-P00782-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 2 , ตารางวา: 90 , จำนวนต้นกาแฟ: 1066",ไม่ใช่,ไม่ระบุ
c8907f10d077ddf36770d19858dc6d02,1190068,1190068-P00783-สวนป่า,สวนป่า,1,"1190068-P00783-สวนป่า-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 2400",ไม่ใช่,ไม่ระบุ
e5d6b7638f9b4b42a3cae3026a72b92f,1190085,1190085-P00784-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190085-P00784-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 26 , จำนวนต้นกาแฟ: 586",ไม่ใช่,ไม่ระบุ
476bbf56151fbb06097fea1a0727362d,1190085,1190085-P00785-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190085-P00785-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 48 , จำนวนต้นกาแฟ: 628",ไม่ใช่,ไม่ระบุ
5b7ff1fb86c12c023d21d8107296e3ea,1190085,1190085-P00786-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190085-P00786-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 50 , จำนวนต้นกาแฟ: 1297",ไม่ใช่,ไม่ระบุ
69f5376e061cf74cd399e8892b3338f8,1190085,1190085-P00787-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190085-P00787-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 3 , ตารางวา: 45 , จำนวนต้นกาแฟ: 1716",ไม่ใช่,ไม่ระบุ
a6baca07905d979f2cae464deed0e6db,1190087,1190087-P00788-ป่าคา,ป่าคา,1,"1190087-P00788-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1200",ไม่ใช่,ไม่ระบุ
3de9398577b4e308660701ec16b0c0f0,1190087,1190087-P00789-ป่าคา,ป่าคา,1,"1190087-P00789-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1200",ไม่ใช่,ไม่ระบุ
c23f6f1d315d2871e0e04647754d23f6,1190088,1190088-P00790-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190088-P00790-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 2 , ตารางวา: 58 , จำนวนต้นกาแฟ: 366",ไม่ใช่,ไม่ระบุ
265a666bda2d42d087a958c43634ca07,1190088,1190088-P00791-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190088-P00791-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 3 , งาน: 2 , ตารางวา: 28 , จำนวนต้นกาแฟ: 1865",ไม่ใช่,ไม่ระบุ
5d58a5fced91afee0235e600f4ec0fd0,1190088,1190088-P00792-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190088-P00792-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 0 , งาน: 3 , ตารางวา: 94 , จำนวนต้นกาแฟ: 670",ไม่ใช่,ไม่ระบุ
a43d900b017bb5698fc1e02b968ccc4f,1190088,1190088-P00793-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190088-P00793-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 0 , ตารางวา: 59 , จำนวนต้นกาแฟ: 746",ไม่ใช่,ไม่ระบุ
7763e5067ccb5afb443ae352321e0237,1190094,1190094-P00794-นวุติไซต์4,นวุติไซต์4,1,"1190094-P00794-นวุติไซต์4-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นวุติ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 4 , งาน: 0 , ตารางวา: 0 , จำนวนต้นกาแฟ: 1791",ไม่ใช่,ไม่ระบุ
d45cfaa0a23d22b9ab88944a5fa82eb8,1190094,1190094-P00795-ปางหนุนพัฒนา,ปางหนุนพัฒนา,1,"1190094-P00795-ปางหนุนพัฒนา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นสร , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 3 , ตารางวา: 83 , จำนวนต้นกาแฟ: 822",ไม่ใช่,ไม่ระบุ
